"smallest-text-minus href","listing-image src","listing-text-new","listing-text-new 2","fade-out-content-wrapper","fade-out-content-wrapper 2","fade-out-content-wrapper 3","fade-out-content-wrapper href 4","db","fade-out-content-wrapper 4","fade-out-content-wrapper 5","fade-out-content-wrapper 6"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-first-edition-sport-line/sahibinden-emsalsiz-bmw-3-20i-sport-line-hayalet-ekran-full-full/25917611","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/17/25917611/39e657ca-4783-4a09-9a4b-309096956f02_image_for_silan_25917611_240x180.jpg","BMW 3 Serisi 320i First Edition Sport Line","SAHİBİNDEN EMSALSİZ BMW 3.20i SPORT LİNE HAYALET EKRAN FULL+FULL","2020","60.000","Mavi","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-first-edition-sport-line/sahibinden-emsalsiz-bmw-3-20i-sport-line-hayalet-ekran-full-full/25917611","2.125.900 TL","17 Temmuz 2024","İstanbul","Gaziosmanpaşa"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-m-sport/sahibinden-bmw-3-serisi-316i-m-sport-2014-model/25914734","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 316i M Sport","Sahibinden BMW 3 Serisi 316i M Sport 2014 Model","2014","150.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-m-sport/sahibinden-bmw-3-serisi-316i-m-sport-2014-model/25914734","1.200.000 TL","17 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2013-model/25914509","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/17/25914509/9813c508-c45a-4e42-b262-f018cf6e7304_image_for_silan_25914509_240x180.jpg","BMW 3 Serisi 316i Comfort","Sahibinden BMW 3 Serisi 316i Comfort 2013 Model","2013","208.000","Gri (metalik)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2013-model/25914509","780.000 TL","17 Temmuz 2024","Antalya","Kepez"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318is/semizoglu-otomotivden-bmw-318-is-touring/25917413","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318is","Semizoğlu Otomotiv’den Bmw 318 is Tourıng","2001","370.000","Füme","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318is/semizoglu-otomotivden-bmw-318-is-touring/25917413","650.000 TL","17 Temmuz 2024","Samsun","Çarşamba"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318ci/sahibinden-bmw-3-serisi-318ci-2001-model/25913704","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318Ci","Sahibinden BMW 3 Serisi 318Ci 2001 Model","2001","289.000","Mavi","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318ci/sahibinden-bmw-3-serisi-318ci-2001-model/25913704","605.000 TL","17 Temmuz 2024","Ankara","Yenimahalle"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2002-model/25913820","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Standart","Sahibinden BMW 3 Serisi 320d Standart 2002 Model","2002","235.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2002-model/25913820","495.000 TL","17 Temmuz 2024","Kastamonu","Bozkurt"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-prestige/sahibinden-bmw-3-serisi-318i-prestige-2016-model/25909862","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Prestige","Sahibinden BMW 3 Serisi 318i Prestige 2016 Model","2016","177.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-prestige/sahibinden-bmw-3-serisi-318i-prestige-2016-model/25909862","1.180.000 TL","17 Temmuz 2024","İstanbul","Bahçelievler"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/victor-dan-2022-boyasiz-50-th-year-edition-m-sport-3-20i/25917032","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i M Sport","VICTOR'DAN 2022 BOYASIZ 50 TH YEAR EDITION M SPORT 3.20i","2022","90.000","Füme","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/victor-dan-2022-boyasiz-50-th-year-edition-m-sport-3-20i/25917032","2.268.000 TL","17 Temmuz 2024","İstanbul","Kadıköy"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-edition-comfort/sahibinden-bmw-3-serisi-320d-edition-comfort-2012-model-184hp-ekranli/25334737","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Edition Comfort","Sahibinden BMW 3 Serisi 320d Edition Comfort 2012 Model 
184HP EKRANLI","2012","233.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-edition-comfort/sahibinden-bmw-3-serisi-320d-edition-comfort-2012-model-184hp-ekranli/25334737","710.000 TL","17 Temmuz 2024","Hatay","Defne"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/yaza-hizli-girmek-isteyenlere/25418760","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","YAZA HIZLI GİRMEK İSTEYENLERE","2000","340.000","Mavi","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/yaza-hizli-girmek-isteyenlere/25418760","467.500 TL","17 Temmuz 2024","Konya","Ereğli"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-first-edition-m-sport/g20-2021-mart-cikisli-m-aerodinamik-paket-ozel-siparis/24807009","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i First Edition M Sport","G20 2021 mart çikişli ///M aerodinamik paket ozel sipariş","2021","19.500","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-first-edition-m-sport/g20-2021-mart-cikisli-m-aerodinamik-paket-ozel-siparis/24807009","3.000.000 TL","17 Temmuz 2024","İstanbul","Şişli"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2016-bmw-3-20i-ed-142-000-km-de-servis-bakimli/25916395","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Sport Line","2016 BMW 3.20İ ED 142.000 KM'DE SERVİS BAKIMLI","2016","142.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2016-bmw-3-20i-ed-142-000-km-de-servis-bakimli/25916395","1.195.000 TL","17 Temmuz 2024","İstanbul","Beyoğlu"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-cabrio/sahibinden-bmw-3-serisi-320i-cabrio-1994-model/25911269","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i Cabrio","Sahibinden BMW 3 Serisi 320i Cabrio 1994 Model","1994","364.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-cabrio/sahibinden-bmw-3-serisi-320i-cabrio-1994-model/25911269","800.000 TL","17 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/full-bakimli-40-yil-2016/25911237","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25911237/bc2a5363-1b15-4c9b-a3fc-d5b09c4bef12_image_for_silan_25911237_240x180.jpg","BMW 3 Serisi 320i ED 40th Year Edition","FULL BAKIMLI 40.YIL 2016","2016","240.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-40th-year-edition/full-bakimli-40-yil-2016/25911237","1.250.000 TL","17 Temmuz 2024","Aksaray","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-m-sport/sahibinden-takasa-acik/25910425","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25910425/e4604adc-f916-4c7d-993d-d54ea851ff03_image_for_silan_25910425_240x180.jpg","BMW 3 Serisi 316i M Sport","Sahibinden takasa açık","2014","197.000","Lacivert","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-m-sport/sahibinden-takasa-acik/25910425","1.220.000 TL","17 Temmuz 2024","İzmir","Urla"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-luxury-line/sahibinden-bmw-3-serisi-320i-ed-luxury-line-2014-model/25909922","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25909922/3ba2ff93-6a4b-4dfa-a6b9-d56f2ecdb681_image_for_silan_25909922_240x180.jpg","BMW 3 Serisi 320i ED Luxury Line","Sahibinden BMW 3 Serisi 320i ED Luxury Line 2014 Model","2014","115.000","Lacivert","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-luxury-line/sahibinden-bmw-3-serisi-320i-ed-luxury-line-2014-model/25909922","1.325.000 TL","17 Temmuz 2024","Manisa","Turgutlu"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2010-model/25910132","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25910132/99cc583b-fbbc-4e95-a274-2c322c87cc25_image_for_silan_25910132_240x180.jpg","BMW 3 Serisi 320d Standart","Sahibinden BMW 3 Serisi 320d Standart 2010 Model","2010","302.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-standart/sahibinden-bmw-3-serisi-320d-standart-2010-model/25910132","840.000 TL","17 Temmuz 2024","İzmir","Seferihisar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/son-firsat-2022-bmw-3-20i-sportline-aydinlatma-degisensiz-sunroof/25915078","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/17/25915078/71245567-3157-4012-a32d-00e20a439a19_image_for_silan_25915078_240x180.jpg","BMW 3 Serisi 320i Sport Line","SON FIRSAT:2022 BMW 3.20İ SPORTLİNE+AYDINLATMA+DEĞİŞENSİZ+SUNROOF","2022","66.000","Mavi","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/son-firsat-2022-bmw-3-20i-sportline-aydinlatma-degisensiz-sunroof/25915078","2.249.750 TL","17 Temmuz 2024","Samsun","Tekkeköy"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2002-model-ankara/25908071","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25908071/c4026f86-df75-47ed-8ce9-cbc8ecc797c9_image_for_silan_25908071_240x180.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 2002 Model Ankara","2002","351.000","Lacivert","","500.000 TL","17 Temmuz 2024","Ankara","Sincan"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-techno-plus/sahibinden-bmw-3-serisi-320i-ed-techno-plus-2016-model/25906519","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25906519/7694ecfc-047f-471c-a128-9b6ca7605efa_image_for_silan_25906519_240x180.jpg","BMW 3 Serisi 320i ED Techno Plus","Sahibinden BMW 3 Serisi 320i ED Techno Plus 2016 Model","2016","161.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-techno-plus/sahibinden-bmw-3-serisi-320i-ed-techno-plus-2016-model/25906519","1.290.000 TL","17 Temmuz 2024","İstanbul","Şişli"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2014-bmw-320i-ed-sport-line-m-grnm-varex-sunrof-elk-koltk-hafiza/24701387","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","2014 BMW 320İ ED SPORT LİNE M GRNM VAREX+SUNROF+ELK KOLTK+HAFIZA","2014","188.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2014-bmw-320i-ed-sport-line-m-grnm-varex-sunrof-elk-koltk-hafiza/24701387","1.120.000 TL","17 Temmuz 2024","Sivas","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-2000-model/25907056","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25907056/6e67ba9d-86c1-4baa-9183-cf3105a5dbff_image_for_silan_25907056_240x180.jpg","BMW 3 Serisi 320i","Sahibinden BMW 3 Serisi 320i 2000 Model","2000","278.400","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-2000-model/25907056","469.000 TL","17 Temmuz 2024","İstanbul","Sultangazi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/orjinal-m-sport-isik-paket-dusuk-km-3-20d-e90-184-hp/25799148","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/03/25799148/ac656a69-7e37-4d72-885b-d5026bad05f6_image_for_silan_25799148_240x180.jpg","BMW 3 Serisi 320d M Sport","ORJİNAL M SPORT IŞIK PAKET DÜŞÜK KM 3.20D E90 184 HP","2012","152.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/orjinal-m-sport-isik-paket-dusuk-km-3-20d-e90-184-hp/25799148","975.000 TL","17 Temmuz 2024","İstanbul","Ümraniye"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line-plus/setap-auto-dan-2015-bmw-320i-ed-luxury-line-plus-fabrikasyon-ful/25796539","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Luxury Line Plus","SETAP AUTO DAN 2015 BMW 320İ ED LUXURY LİNE PLUS FABRİKASYON FUL","2015","135.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-luxury-line-plus/setap-auto-dan-2015-bmw-320i-ed-luxury-line-plus-fabrikasyon-ful/25796539","1.450.000 TL","17 Temmuz 2024","Şanlıurfa","Haliliye"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/servis-bakimli-galeriden-bmw-3-serisi-320i-ed-sport-line-2016-model-izmir/25691825","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Sport Line","servis bakımlı Galeriden BMW 3 Serisi 320i ED Sport Line 2016 Model İzmir","2016","172.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/servis-bakimli-galeriden-bmw-3-serisi-320i-ed-sport-line-2016-model-izmir/25691825","1.325.000 TL","17 Temmuz 2024","İzmir","Çiğli"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-comfort/bmw-3-serisi-320d-comfort-2012-model/22157992","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Comfort","BMW 3 Serisi 320d Comfort 2012 Model","2012","248.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-comfort/bmw-3-serisi-320d-comfort-2012-model/22157992","1.020.000 TL","17 Temmuz 2024","İstanbul","Başakşehir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/er-oto-2022-bmw-320i-50-yil-m-sport-boyasiz-taba-deri-20-fatura/25797762","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i First Edition M Sport","ER OTO 2022 BMW 320i 50.YIL M SPORT BOYASIZ TABA DERİ %20 FATURA","2022","65.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-first-edition-m-sport/er-oto-2022-bmw-320i-50-yil-m-sport-boyasiz-taba-deri-20-fatura/25797762","2.390.000 TL","17 Temmuz 2024","İstanbul","Üsküdar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/er-oto-2022-bmw-320i-yeni-kasa-50-yil-m-sport-boyasiz-20-fatura/25797511","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i M Sport","ER OTO 2022 BMW 320i YENİ KASA 50.YİL M SPORT BOYASIZ+%20 FATURA","2022","74.000","Gri","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/er-oto-2022-bmw-320i-yeni-kasa-50-yil-m-sport-boyasiz-20-fatura/25797511","2.595.000 TL","17 Temmuz 2024","İstanbul","Üsküdar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-luxury-line/ismail-calmaz-otomotiv-guvencesi-ile-aninda-taksitle/25800635","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i Luxury Line","İsmail Çalmaz Otomotiv Güvencesi İle Anında Taksitle","2014","59.248","Beyaz","","1.600.000 TL","17 Temmuz 2024","İzmir","Gaziemir"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2012-model/25390332","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d M Sport","Sahibinden BMW 3 Serisi 320d M Sport 2012 Model","2012","230.500","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2012-model/25390332","1.090.000 TL","16 Temmuz 2024","İzmir","Buca"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-plus/sindirgi-otomotiv-den-hatasiz-2016-3-20-i-ed-sport-plus/25399221","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Sport Plus","SINDIRGI OTOMOTİV DEN HATASIZ 2016 3.20 İ ED SPORT PLUS","2016","100.500","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-plus/sindirgi-otomotiv-den-hatasiz-2016-3-20-i-ed-sport-plus/25399221","1.530.000 TL","16 Temmuz 2024","Bursa","Osmangazi"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-standart/galeriden-bmw-3-serisi-318i-standart-1999-model-izmir/24636845","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Standart","Galeriden BMW 3 Serisi 318i Standart 1999 Model İzmir","1999","430.000","Bordo","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-standart/galeriden-bmw-3-serisi-318i-standart-1999-model-izmir/24636845","397.500 TL","16 Temmuz 2024","İzmir","Konak"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-comfort/galeriden-bmw-3-serisi-320d-isik-comfort-2011-model/25352696","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Comfort","Galeriden BMW 3 Serisi 320d ışık Comfort 2011 Model","2011","262.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-comfort/galeriden-bmw-3-serisi-320d-isik-comfort-2011-model/25352696","900.000 TL","16 Temmuz 2024","Kahramanmaraş","Onikişubat"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-luxury-line-plus/sahibinden-bmw-3-serisi-320i-ed-luxury-line-plus-2015-model/25906981","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25906981/ae4b17cc-c1eb-4939-9ae6-7d792aefbcd5_image_for_silan_25906981_240x180.jpg","BMW 3 Serisi 320i ED Luxury Line Plus","Sahibinden BMW 3 Serisi 320i ED Luxury Line Plus 2015 Model","2015","165.500","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-luxury-line-plus/sahibinden-bmw-3-serisi-320i-ed-luxury-line-plus-2015-model/25906981","1.250.000 TL","16 Temmuz 2024","İstanbul","Gaziosmanpaşa"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318ti-compact/sahibinden-bmw-3-serisi-318ti-compact-2003-model/25405032","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/16/25405032/be30c670-716b-46c1-8567-6c2c137cbb1a_image_for_silan_25405032_240x180.jpg","BMW 3 Serisi 318ti Compact","Sahibinden BMW 3 Serisi 318ti Compact 2003 Model","2003","240.000","Gri (Gümüş)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318ti-compact/sahibinden-bmw-3-serisi-318ti-compact-2003-model/25405032","400.000 TL","16 Temmuz 2024","Kahramanmaraş","Onikişubat"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2014-model/25389246","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/14/25389246/0fc9b741-de29-4360-9c25-b3de2e2bd353_image_for_silan_25389246_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","Sahibinden BMW 3 Serisi 320i ED Sport Line 2014 Model","2014","85.600","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/sahibinden-bmw-3-serisi-320i-ed-sport-line-2014-model/25389246","1.185.000 TL","16 Temmuz 2024","İzmir","Buca"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2010-model/25906014","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/15/25906014/4b130e9d-a6dd-4f2b-b466-c49de89eb299_image_for_silan_25906014_240x180.jpg","BMW 3 Serisi 320d M Sport","Sahibinden BMW 3 Serisi 320d M Sport 2010 Model","2010","301.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-m-sport/sahibinden-bmw-3-serisi-320d-m-sport-2010-model/25906014","800.000 TL","16 Temmuz 2024","Kayseri","Talas"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2015-bwm-320i-ed-sportline-lci-nbt-m-drksyn-recore-169-000-km/25910667","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/16/25910667/67d2246b-db1f-4955-b5cd-a47b1a0287b5_image_for_silan_25910667_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","2015 BWM 320i ED  SPORTLİNE LCİ / NBT / M DRKSYN / RECORE / 169.000 KM","2015","169.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2015-bwm-320i-ed-sportline-lci-nbt-m-drksyn-recore-169-000-km/25910667","1.259.000 TL","16 Temmuz 2024","Tokat","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1993-model/25904341","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/15/25904341/f4ec5aa8-041a-439d-b110-22e201275547_image_for_silan_25904341_240x180.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 1993 Model","1993","290.250","Füme","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1993-model/25904341","280.000 TL","16 Temmuz 2024","İstanbul","Bağcılar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/bmw-316-i-aciklamayi-okuyunuz/25903428","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/15/25903428/633fc42c-696a-4bd4-b2bb-3ac832fc9759_image_for_silan_25903428_240x180.jpg","BMW 3 Serisi 316i Standart","BMW 316 İ AÇIKLAMAYİ OKUYUNUZ","2000","498.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/bmw-316-i-aciklamayi-okuyunuz/25903428","290.000 TL","16 Temmuz 2024","Kocaeli","İzmit"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-modern-line/galeriden-bmw-3-serisi-320d-modern-line-2013-model-diyarbakir/25340427","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/10/25340427/95ca5441-049d-4a51-b944-633015f87b4d_image_for_silan_25340427_240x180.jpg","BMW 3 Serisi 320d Modern Line","Galeriden BMW 3 Serisi 320d Modern Line 2013 Model Diyarbakır","2013","305.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-modern-line/galeriden-bmw-3-serisi-320d-modern-line-2013-model-diyarbakir/25340427","985.000 TL","16 Temmuz 2024","Diyarbakır","Bağlar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-330d-standart/efsane-kasa-330d-standart-2003-model/25903408","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/15/25903408/881dd359-bf34-4373-a1b9-07cb18152d9b_image_for_silan_25903408_240x180.jpg","BMW 3 Serisi 330d Standart","EFSANE  KASA 330d Standart 2003 Model","2003","259.000","Füme","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-330d-standart/efsane-kasa-330d-standart-2003-model/25903408","450.000 TL","16 Temmuz 2024","İstanbul","Kağıthane"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-technology/sahibinden-bmw-3-serisi-316i-technology-2012-model/25902172","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/15/25902172/79e348c2-bed2-446c-bd0a-36cd6009c2fa_image_for_silan_25902172_240x180.jpg","BMW 3 Serisi 316i Technology","Sahibinden BMW 3 Serisi 316i Technology 2012 Model","2012","245.000","Siyah","","910.000 TL","16 Temmuz 2024","İstanbul","Avcılar"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-m-sport/venice-den-bmw-3-16i-m-sport-700-000-varan-finansman-destegi/25332112","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i M Sport","VENİCE'DEN BMW 3.16İ M SPORT 700.000? VARAN FİNANSMAN DESTEĞİ","2013","202.000","Mavi","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-m-sport/venice-den-bmw-3-16i-m-sport-700-000-varan-finansman-destegi/25332112","1.090.850 TL","16 Temmuz 2024","İstanbul","Kartal"
